la014887	Plate 2 E7	72	
la014888	Plate 13 D11	4571	
la014888	Plate 15 B4	185	
la014888	Plate 18 H2	105	
la014888	Plate 30 E7	66	
la014888	Plate 30 H6	444	
la014888	Plate 31 A12	85	
la014888	Plate 31 A8	89	
la014888	Plate 31 H2	61	
la014888	Plate 31 H9	102	
la014888	Plate 33 F6	636	
la014888	Plate 37 G11	62	
la014888	Plate 44 H8	200	
la014888	Plate 46 B4	65	
la014888	Plate 48 A2	60	
la014888	Plate 7 F12	121	
la014890	Plate 19 A8	77006	
la014890	Plate 19 C2	57357	
la014890	Plate 19 C3	147	
la014890	Plate 19 C4	26540	
la014891	Plate 25 H11	186	
la014894	Plate 13 C3	50	
la014894	Plate 13 G7	30	
la014895	Plate 5 B5	11537	
la014895	Plate 6 B5	8364	
la014897	Plate 16 A11	30	
la014897	Plate 16 E5	282	
la014897	Plate 19 G2	104	
la014899	Plate 18 C4	83	
la014900	Plate 1 A9	5111	
la014902	Plate 13 C5	231	
la014902	Plate 17 E8	88	
la014902	Plate 28 H9	149	
la014902	Plate 29 F10	189	
la014902	Plate 31 H3	102	
la014902	Plate 37 G7	608	
la014902	Plate 48 H1	754	
la014903	Plate 25 D3	512	
la014903	Plate 33 D7	500	
la014904	Plate 25 A2	60	
la014905	Plate 14 B9	13772	
la014906	Plate 3 A2	1733	
la014907	Plate 16 B2	40	
la014907	Plate 16 H4	27177	
la014907	Plate 16 H7	16924	
la014907	Plate 18 D10	45171	
la014907	Plate 18 E3	129	
la014907	Plate 18 F3	50160	
la014907	Plate 18 F4	185	
la014908	Plate 1005 C3	66	
la014908	Plate 19 E4	32	
la014909	Plate 4 E8	531	
la014910	Plate 19 E3	12092	
la014912	Plate 17 A2	7404	
la014912	Plate 17 B3	56	
la014912	Plate 26 A2	1434	
la014912	Plate 26 A3	246	
la014912	Plate 26 G1	46	
la014913	Plate 5 E8	9787	
la014914	Plate 15 G9	11066	
la014915	Plate 18 H12	2735	
la014916	Plate 13 E5	12304	
la014917	Plate 19 D11	3199	
la014918	Plate 1 E2	536	
la014918	Plate 2 B9	130	
la014919	Plate 13 F5	208	
la014919	Plate 4 F5	28956	
la014921	Plate 26 F9	70	
la014924	Plate 25 F11	566	
la014925	Plate 14 F3	65	
la014926	Plate 4 H1	64	
la014927	Plate 4 D7	44	
la014928	Plate 18 D12	22972	
la014929	Plate 2 C4	92	
la014930	Plate 13 H5	77	
la014932	Plate 25 H10	121121	
la014932	Plate 25 H11	33	
la014932	Plate 25 H12	35	
la014933	Plate 13 F10	155	
la014933	Plate 14 F2	45	
la014934	Plate 14 A6	64095	
la014934	Plate 15 E1	35190	
la014934	Plate 15 F8	56	
la014934	Plate 5 G5	11068	
la014934	Plate 5 H10	8163	
la014935	Plate 16 E11	3866	
la014936	Plate 14 G12	66	
la014937	Plate 13 F3	35	
la014937	Plate 17 B1	49	
la014937	Plate 18 C6	31	
la014937	Plate 18 G9	39	
la014937	Plate 26 D9	134	
la014937	Plate 29 H3	89	
la014937	Plate 30 F3	665	
la014937	Plate 39 E5	298	
la014937	Plate 5 E2	50	
la014938	Plate 4 H2	3036	
la014938	Plate 4 H3	1076	
la014939	Plate 17 D8	334	
la014940	Plate 18 D6	135	
la014941	Plate 17 C8	195	
la014942	Plate 17 E11	9885	
la014943	Plate 16 F7	42	
la014944	Plate 25 H12	400	
la014944	Plate 29 A4	3396	
la014945	Plate 15 G6	10370	
la014946	Plate 4 H2	1728	
la014946	Plate 4 H3	476	
la014951	Plate 25 F10	211	
la014951	Plate 25 F12	212	
la014951	Plate 25 H5	201	
la014951	Plate 29 A6	60	
la014953	Plate 18 B4	362	
la014954	Plate 3 F10	72	
la014955	Plate 13 C5	173	
la014955	Plate 28 G6	94	
la014955	Plate 30 E8	119	
la014956	Plate 18 D4	182	
la014957	Plate 1011 B4	68	
la014957	Plate 5 F9	34	
la014958	Plate 26 D11	153	
la014959	Plate 14 D12	32	
la014959	Plate 29 F9	338	
la014960	Plate 25 A2	192	
la014961	Plate 25 A4	132	
la014962	Plate 26 A5	31334	
la014963	Plate 14 B9	120	
la014964	Plate 25 D5	57	
la014965	Plate 1016 D3	190	
la014965	Plate 25 F11	42	
la014966	Plate 3 E4	96	
la014967	Plate 13 A2	52	
la014969	Plate 19 D2	20230	
la014970	Plate 15 C1	14014	
la014970	Plate 19 D7	23358	
la014971	Plate 13 E5	28874	
la014972	Plate 5 F3	96	
la014972	Plate 6 F3	82	
la014973	Plate 17 A2	304	
la014973	Plate 17 B3	29610	
la014973	Plate 17 B6	40167	
la014974	Plate 17 A1	40	
la014975	Plate 5 G2	54	
la014975	Plate 6 G2	30	
la014976	Plate 26 C12	119	
la014977	Plate 3 C5	875	
la014978	Plate 19 B9	7666	
la014978	Plate 19 H4	4612	
la014979	Plate 25 H4	96852	
la014981	Plate 18 G7	90	
la014981	Plate 18 G9	284	
la014983	Plate 18 B4	10069	
la014983	Plate 18 B8	242	
la014984	Plate 19 D12	33937	
la014986	Plate 25 A4	105	
la014987	Plate 17 H9	113	
la014988	Plate 16 D9	7716	
la014988	Plate 3 G8	11932	
la014988	Plate 3 H8	132	
la014988	Plate 4 C5	17967	
la014988	Plate 4 D5	90	
la014988	Plate 4 E2	50	
la014989	Plate 25 B1	171	
la014990	Plate 13 E4	127	
la014990	Plate 18 H4	34	
la014990	Plate 47 F9	89	
la014991	Plate 25 A2	52	
la014992	Plate 13 G9	66	
la014993	Plate 17 F1	33	
la014993	Plate 19 B3	31	
la014993	Plate 30 G1	67	
la014993	Plate 31 H12	176	
la014993	Plate 5 E2	69	
la014994	Plate 4 D11	29733	
la014994	Plate 4 D8	325	
la014995	Plate 25 B11	854	
la014995	Plate 4 B11	16770	
la014995	Plate 4 B5	8258	
la014996	Plate 16 G8	11264	
la014996	Plate 17 D8	8160	
la014997	Plate 17 E1	66	
la014998	Plate 13 C12	141	
la014998	Plate 30 A7	100	
la014998	Plate 41 A9	142	
la014999	Plate 1011 B4	280	
la014999	Plate 5 F9	87	
la015001	Plate 25 C3	16679	
la015001	Plate 25 C4	2138	
la015002	Plate 26 E2	52	
la015003	Plate 26 A4	134	
la015003	Plate 26 A5	52	
la015003	Plate 26 A6	150	
la015003	Plate 26 A8	45	
la015003	Plate 26 B1	248	
la015003	Plate 26 B2	216	
la015003	Plate 26 B3	56	
la015003	Plate 26 B4	207379	
la015003	Plate 26 C4	2073	
la015003	Plate 26 C7	80	
la015003	Plate 26 C8	36	
la015005	Plate 17 G9	81	
la015006	Plate 14 B4	40	
la015006	Plate 16 C6	30	
la015006	Plate 29 H6	73	
la015006	Plate 47 C9	183	
la015006	Plate 48 F3	104	
la015007	Plate 3 D6	5830	
la015007	Plate 3 D8	8694	
la015007	Plate 3 E10	402	
la015007	Plate 3 E6	74	
la015007	Plate 4 F10	4214	
la015007	Plate 4 F6	10256	
la015007	Plate 4 G6	432	
la015008	Plate 14 A12	20668	
la015008	Plate 14 D6	13682	
la015008	Plate 14 E1	84	
la015008	Plate 14 F5	5230	
la015008	Plate 14 G11	42	
la015009	Plate 19 B11	143210	
la015010	Plate 19 B11	324	
la015011	Plate 25 E9	12622	
la015011	Plate 25 H2	232	
la015012	Plate 19 G8	7750	
la015013	Plate 26 D6	43	
la015014	Plate 5 D11	2364	
la015014	Plate 6 D11	1469	
la015015	Plate 2 H7	604	
la015016	Plate 17 C9	23981	
la015017	Plate 17 C9	39	
la015018	Plate 19 F9	54	
la015019	Plate 13 A1	54015	
la015019	Plate 13 A2	126	
la015019	Plate 13 B1	67	
la015019	Plate 13 B2	47	
la015019	Plate 13 F4	92388	
la015019	Plate 25 A1	713	
la015019	Plate 25 B1	146	
la015019	Plate 29 A1	3302	
la015019	Plate 30 D12	2491	
la015021	Plate 16 D5	114	
la015021	Plate 16 D6	33	
la015021	Plate 19 H12	137	
la015022	Plate 5 H8	103	
la015024	Plate 13 E4	83	
la015025	Plate 3 B1	3455	
la015026	Plate 14 D9	1075	
la015027	Plate 25 B7	108	
la015028	Plate 1 E7	745	
la015030	Plate 14 B4	18050	
la015030	Plate 14 D10	15616	
la015030	Plate 14 G11	134	
la015030	Plate 14 H7	15540	
la015030	Plate 30 D10	886	
la015031	Plate 13 F7	4988	
la015031	Plate 19 D9	6359	
la015032	Plate 18 C2	92	
la015034	Plate 14 E4	46	
la015035	Plate 26 B7	37	
la015035	Plate 26 C4	176	
la015035	Plate 26 E6	78	
la015037	Plate 5 G7	36	
la015039	Plate 3 D7	428	
la015042	Plate 19 G4	32	
la015043	Plate 19 G7	62	
la015045	Plate 3 A7	28927	
la015045	Plate 43 A7	604	
la015046	Plate 1 E1	3927	
la015046	Plate 19 F4	240	
la015048	Plate 16 D7	60	
la015048	Plate 19 A12	32	
la015050	Plate 17 A7	60	
la015051	Plate 18 C11	448	
la015056	Plate 10 E4	30	
la015056	Plate 14 D3	40	
la015057	Plate 13 A3	47	
la015057	Plate 13 D6	82	
la015057	Plate 14 C8	212	
la015057	Plate 29 G5	104	
la015057	Plate 38 B3	129	
la015058	Plate 5 E7	30413	
la015058	Plate 6 E7	16965	
la015059	Plate 13 B12	21110	
la015059	Plate 13 H12	56	
la015059	Plate 16 H12	18964	
la015059	Plate 17 A4	5649	
la015060	Plate 3 E7	2091	
la015060	Plate 3 F7	17677	
la015063	Plate 13 A3	42	
la015063	Plate 17 H2	47	
la015063	Plate 18 B5	124	
la015063	Plate 25 G6	665	
la015063	Plate 26 E5	118	
la015063	Plate 28 B7	101	
la015063	Plate 30 H9	200	
la015063	Plate 31 B10	68	
la015063	Plate 31 H2	139	
la015064	Plate 16 E5	88	
la015065	Plate 13 C8	62	
la015066	Plate 1 G2	27706	
la015066	Plate 1 G3	803	
la015066	Plate 19 F4	176	
la015067	Plate 14 C10	76	
la015069	Plate 16 G4	3462	
la015069	Plate 16 H2	108	
la015069	Plate 16 H4	3600	
la015069	Plate 16 H7	1932	
la015069	Plate 18 D10	310	
la015069	Plate 18 F3	288	
la015070	Plate 26 E12	584	
la015071	Plate 19 G3	31	
la015071	Plate 29 F10	126	
la015072	Plate 14 A8	74	
la015073	Plate 14 C10	169	
la015073	Plate 19 F5	159	
la015074	Plate 26 B2	584	
la015075	Plate 13 E12	499	
la015075	Plate 33 B10	822	
la015077	Plate 14 A11	118	
la015077	Plate 26 C8	119	
la015078	Plate 25 B12	31	
la015078	Plate 25 G11	56	
la015078	Plate 25 G12	43	
la015078	Plate 25 H10	34	
la015078	Plate 25 H12	115	
la015078	Plate 25 H4	113	
la015079	Plate 25 H4	34696	
la015080	Plate 17 G11	34	
la015080	Plate 25 G11	672	
la015080	Plate 31 D11	76	
la015081	Plate 1 D3	2767	
la015082	Plate 1003 A2	220	
la015082	Plate 26 A3	34	
la015082	Plate 26 A4	56	
la015082	Plate 26 C11	42	
la015082	Plate 26 C9	142	
la015082	Plate 26 D5	38	
la015082	Plate 26 E2	144	
la015082	Plate 26 E3	56	
la015082	Plate 26 F11	157	
la015082	Plate 26 F3	72	
la015082	Plate 26 F5	68	
la015082	Plate 26 F6	140	
la015082	Plate 26 F7	193735	
la015082	Plate 26 F8	72	
la015082	Plate 26 G6	68	
la015083	Plate 14 C10	74	
la015084	Plate 1 C3	3892	
la015086	Plate 5 G7	2124	
la015087	Plate 19 B10	34	
la015087	Plate 19 B9	18086	
la015087	Plate 19 H4	7349	
la015088	Plate 2 G1	657	
la015089	Plate 26 C10	82	
la015089	Plate 26 D4	42	
la015090	Plate 19 C12	38900	
la015090	Plate 19 D7	40	
la015092	Plate 13 A5	1115	
la015092	Plate 13 A6	143	
la015092	Plate 13 B5	84	
la015092	Plate 13 F8	314	
la015092	Plate 14 D12	54	
la015092	Plate 16 G2	59	
la015092	Plate 19 A9	55	
la015092	Plate 27 G3	42	
la015092	Plate 29 D10	131	
la015092	Plate 29 E12	148	
la015092	Plate 30 C11	246	
la015092	Plate 35 C12	69	
la015092	Plate 41 A4	80	
la015092	Plate 41 A5	108	
la015092	Plate 48 A6	672	
la015092	Plate 48 A9	182	
la015094	Plate 25 C4	34	
la015095	Plate 14 C12	42	
la015095	Plate 18 G11	40	
la015095	Plate 25 B1	315	
la015096	Plate 26 C10	5951	
la015096	Plate 27 D4	42	
la015097	Plate 13 F10	87842	
la015097	Plate 25 A7	140	
la015098	Plate 2 H6	970	
la015098	Plate 4 D4	180	
la015099	Plate 5 F6	578	
la015099	Plate 6 F6	690	
la015100	Plate 18 C4	112	
la015101	Plate 1 A3	48	
la015102	Plate 16 D7	866	
la015104	Plate 23 G1	95	
la015104	Plate 26 G1	39	
la015105	Plate 26 B4	140	
la015106	Plate 14 C2	93	
la015106	Plate 14 H6	67	
la015106	Plate 15 C1	1507	
la015106	Plate 17 A2	31	
la015106	Plate 17 C2	402	
la015106	Plate 17 C3	75	
la015106	Plate 17 E3	30	
la015106	Plate 17 H3	40	
la015106	Plate 17 H6	634	
la015106	Plate 5 B5	18342	
la015106	Plate 5 B6	76	
la015106	Plate 5 B8	31	
la015106	Plate 5 C1	435	
la015106	Plate 5 C2	115677	
la015106	Plate 5 C4	98	
la015106	Plate 5 E10	37	
la015106	Plate 5 E12	45	
la015106	Plate 5 E2	57	
la015106	Plate 5 E3	56307	
la015106	Plate 5 G12	31	
la015106	Plate 5 G5	94	
la015106	Plate 5 G8	81361	
la015106	Plate 5 G9	30	
la015106	Plate 5 H10	37	
la015106	Plate 5 H3	30	
la015106	Plate 5 H5	48	
la015106	Plate 5 H6	120731	
la015106	Plate 5 H8	38	
la015106	Plate 6 C1	207	
la015107	Plate 14 D4	192	
la015107	Plate 19 B3	158	
la015108	Plate 3 H5	37	
la015109	Plate 19 E2	60	
la015109	Plate 39 C3	62	
la015111	Plate 14 A8	43	
la015111	Plate 14 H1	121700	
la015112	Plate 19 E1	47709	
la015113	Plate 14 F3	55	
la015113	Plate 29 C5	165	
la015113	Plate 31 A10	80	
la015114	Plate 14 E1	40	
la015117	Plate 19 F10	161	
la015118	Plate 19 G10	58	
la015119	Plate 17 G6	30	
la015120	Plate 13 C4	483	
la015120	Plate 31 F5	77	
la015120	Plate 33 E8	75	
la015122	Plate 14 H3	123	
la015122	Plate 14 H9	49	
la015122	Plate 16 G2	52	
la015122	Plate 18 D1	74	
la015122	Plate 18 H1	87	
la015122	Plate 27 C4	111	
la015122	Plate 30 G10	158	
la015124	Plate 25 A11	41	
la015124	Plate 25 A7	491	
la015124	Plate 25 B11	57	
la015124	Plate 25 B7	42	
la015124	Plate 25 B8	46	
la015124	Plate 25 C2	231	
la015124	Plate 25 C3	225	
la015124	Plate 25 C4	242	
la015124	Plate 25 D11	49	
la015124	Plate 25 D3	56	
la015124	Plate 25 E11	163	
la015124	Plate 25 E9	115	
la015124	Plate 25 F3	86	
la015124	Plate 25 G10	66	
la015124	Plate 25 G11	354	
la015124	Plate 25 G12	55	
la015124	Plate 25 G3	45	
la015124	Plate 25 G4	76	
la015124	Plate 25 G9	190	
la015124	Plate 25 H1	206	
la015124	Plate 25 H10	103	
la015124	Plate 25 H11	257	
la015124	Plate 25 H12	329	
la015124	Plate 25 H2	421	
la015124	Plate 25 H3	567	
la015124	Plate 25 H4	161709	
la015124	Plate 25 H5	713	
la015124	Plate 25 H6	452	
la015124	Plate 25 H7	561940	
la015124	Plate 25 H8	304	
la015124	Plate 25 H9	125	
la015125	Plate 15 C2	327	
la015126	Plate 16 D1	43	
la015127	Plate 26 C9	64	
la015128	Plate 13 F9	76	
la015129	Plate 25 E1	186	
la015131	Plate 14 C1	101662	
la015131	Plate 14 C4	44	
la015132	Plate 25 B3	476	
la015133	Plate 4 G2	3037	
la015134	Plate 1010 B10	182	
la015134	Plate 1014 B10	158	
la015134	Plate 14 B10	19013	
la015134	Plate 5 A3	6615	
la015134	Plate 5 C2	9888	
la015134	Plate 6 A3	4076	
la015135	Plate 26 B8	40	
la015135	Plate 26 C12	40	
la015135	Plate 26 D12	58	
la015135	Plate 26 D9	94	
la015135	Plate 26 E2	34	
la015135	Plate 26 G10	62	
la015135	Plate 26 G11	114	
la015135	Plate 26 G12	803575	
la015135	Plate 26 G9	386	
la015135	Plate 26 H12	192	
la015135	Plate 26 H2	46	
la015135	Plate 26 H3	100	
la015135	Plate 26 H4	188	
la015135	Plate 26 H6	50	
la015135	Plate 26 H9	180	
la015136	Plate 17 E4	54984	
la015136	Plate 17 F9	44	
la015137	Plate 5 H8	154	
la015138	Plate 1 E4	1197	
la015138	Plate 2 A10	3745	
la015138	Plate 2 A12	118	
la015139	Plate 2 E2	151	
la015140	Plate 4 D4	1984	
la015141	Plate 25 A2	120	
la015142	Plate 19 B4	801	
la015143	Plate 1016 C8	222	
la015143	Plate 25 H10	138	
la015144	Plate 1018 C6	62	
la015144	Plate 26 A3	256	
la015145	Plate 18 E8	296	
la015145	Plate 18 E9	55	
la015146	Plate 25 B1	66	
la015148	Plate 13 G2	46070	
la015149	Plate 26 C3	30	
la015150	Plate 16 H8	2064	
la015151	Plate 17 D3	30	
la015154	Plate 19 F5	109	
la015155	Plate 26 A12	24106	
la015155	Plate 26 A4	52	
la015156	Plate 14 A1	109	
la015156	Plate 14 A9	86	
la015156	Plate 14 H3	285	
la015156	Plate 14 H9	166	
la015156	Plate 16 G2	189	
la015156	Plate 18 C7	119	
la015156	Plate 18 D1	167	
la015156	Plate 18 H1	167	
la015156	Plate 27 C4	456	
la015156	Plate 30 B11	276	
la015156	Plate 30 G10	515	
la015156	Plate 30 G11	343	
la015156	Plate 30 H3	89	
la015156	Plate 30 H9	260	
la015157	Plate 17 D9	75016	
la015157	Plate 17 E1	70	
la015157	Plate 17 G3	1180	
la015158	Plate 1 B10	78	
la015160	Plate 13 F2	82218	
la015160	Plate 13 F3	146	
la015161	Plate 14 G1	1002	
la015162	Plate 1 F3	9386	
la015162	Plate 19 F4	116	
la015163	Plate 13 C10	30	
la015163	Plate 13 C11	36	
la015163	Plate 13 C6	43	
la015163	Plate 13 D10	249653	
la015163	Plate 13 E3	23980	
la015163	Plate 13 F1	31	
la015163	Plate 13 F2	69	
la015163	Plate 13 G10	30	
la015163	Plate 13 G6	47	
la015163	Plate 13 H10	46	
la015163	Plate 14 B2	35	
la015163	Plate 14 C6	31	
la015163	Plate 15 B2	71	
la015163	Plate 15 C6	31	
la015163	Plate 15 H10	35	
la015163	Plate 25 D10	356	
la015164	Plate 19 H8	49508	
la015165	Plate 26 D1	11945	
la015166	Plate 13 F3	34	
la015166	Plate 26 E8	953	
la015166	Plate 27 B10	64	
la015167	Plate 4 G10	1797	
la015168	Plate 1 D12	6486	
la015168	Plate 19 F4	96	
la015169	Plate 15 C8	104	
la015169	Plate 15 D11	19284	
la015169	Plate 15 D2	1846	
la015170	Plate 1 F3	234	
la015171	Plate 2 D9	100	
la015171	Plate 25 C12	360	
la015172	Plate 1 E5	180	
la015172	Plate 3 F6	100	
la015173	Plate 1 H1	15560	
la015173	Plate 13 H1	562	
la015173	Plate 2 C8	7657	
la015173	Plate 2 E12	30	
la015174	Plate 17 A2	82	
la015174	Plate 17 B3	5592	
la015175	Plate 16 H10	91	
la015176	Plate 25 G5	1497	
la015176	Plate 25 G6	118	
la015177	Plate 2 B8	6746	
la015178	Plate 26 H5	128	
la015179	Plate 19 D2	109	
la015179	Plate 19 G4	87	
la015181	Plate 3 H10	312	
la015182	Plate 17 B7	144	
la015182	Plate 17 D11	568	
la015184	Plate 18 G1	135	
la015186	Plate 1 A8	13908	
la015186	Plate 1 B1	243	
la015186	Plate 1 B12	3548	
la015186	Plate 1 D4	190	
la015186	Plate 1 E8	349	
la015186	Plate 5 A9	25716	
la015186	Plate 6 A9	16113	
la015187	Plate 17 B5	866	
la015188	Plate 19 E6	30	
la015188	Plate 31 G1	2042	
la015188	Plate 37 G8	595	
la015189	Plate 13 E2	69	
la015189	Plate 19 H9	52	
la015189	Plate 27 F9	38	
la015189	Plate 30 G8	63	
la015190	Plate 25 F10	360	
la015190	Plate 25 F12	180	
la015190	Plate 25 H5	439	
la015190	Plate 29 A6	147	
la015191	Plate 16 H3	34	
la015192	Plate 16 D1	8694	
la015192	Plate 16 D9	23517	
la015193	Plate 2 B8	59	
la015194	Plate 13 E1	34	
la015194	Plate 13 H5	118	
la015194	Plate 26 D9	154	
la015194	Plate 47 F4	546	
la015194	Plate 48 A9	114	
la015195	Plate 19 F4	32	
la015195	Plate 4 C9	234	
la015195	Plate 4 D12	42	
la015195	Plate 4 E11	7782	
la015195	Plate 4 E12	41153	
la015196	Plate 13 E4	77	
la015196	Plate 9 D9	30	
la015197	Plate 16 H9	94	
la015197	Plate 48 D7	112	
la015198	Plate 25 C6	66	
la015199	Plate 16 A10	1031	
la015200	Plate 19 G7	96	
la015201	Plate 19 H11	37	
la015201	Plate 25 A4	43	
la015201	Plate 25 H8	89	
la015202	Plate 25 B1	193	
la015203	Plate 1 E5	19514	
la015203	Plate 1 E8	77	
la015203	Plate 1 F4	122	
la015203	Plate 13 E5	323	
la015203	Plate 19 F4	72	
la015203	Plate 3 F6	31599	
la015203	Plate 3 G6	2412	
la015205	Plate 19 F9	41	
la015206	Plate 14 D4	35749	
la015206	Plate 14 G11	105	
la015206	Plate 19 B3	60213	
la015206	Plate 19 B6	3747	
la015206	Plate 19 B7	168	
la015208	Plate 16 E6	70	
la015210	Plate 16 C9	71	
la015210	Plate 17 D5	31	
la015211	Plate 26 A1	56	
la015211	Plate 26 A6	68	
la015211	Plate 26 A7	36	
la015211	Plate 26 A8	34	
la015211	Plate 26 B1	80	
la015211	Plate 26 C1	36	
la015211	Plate 26 C5	58	
la015211	Plate 26 C7	80	
la015211	Plate 26 D10	40	
la015211	Plate 26 D12	194	
la015211	Plate 26 D9	72	
la015211	Plate 26 E5	38	
la015211	Plate 26 F12	164	
la015211	Plate 26 F4	46	
la015211	Plate 26 F5	276	
la015211	Plate 26 F7	36	
la015211	Plate 26 G11	140	
la015211	Plate 26 G12	380	
la015211	Plate 26 G4	64	
la015211	Plate 26 G5	36	
la015211	Plate 26 G6	92	
la015211	Plate 26 G9	188	
la015211	Plate 26 H10	1306	
la015211	Plate 26 H11	676	
la015211	Plate 26 H12	594	
la015211	Plate 26 H2	68	
la015211	Plate 26 H3	164	
la015211	Plate 26 H4	92	
la015211	Plate 26 H6	32	
la015211	Plate 26 H7	90	
la015211	Plate 26 H8	72	
la015211	Plate 26 H9	1023315	
la015212	Plate 25 C11	9826	
la015213	Plate 1 H7	366	
la015214	Plate 25 B1	94	
la015215	Plate 19 F5	56	
la015216	Plate 13 A8	224	
la015217	Plate 14 E4	32	
la015217	Plate 17 E4	140	
la015217	Plate 17 E6	275	
la015217	Plate 5 E4	27171	
la015218	Plate 2 E1	116	
la015218	Plate 2 F7	105	
la015219	Plate 25 G8	998	
la015221	Plate 4 C9	33	
la015221	Plate 4 D12	442	
la015221	Plate 4 D9	12960	
la015221	Plate 4 E9	1826	
la015223	Plate 1 H10	222	
la015223	Plate 1 H12	34	
la015224	Plate 19 F5	69	
la015224	Plate 31 A5	197	
la015227	Plate 4 G9	1404	
la015228	Plate 17 E12	9896	
la015229	Plate 19 B10	234	
la015234	Plate 14 A5	573	
la015234	Plate 15 A12	1074	
la015234	Plate 16 F2	22607	
la015234	Plate 16 G5	25163	
la015234	Plate 16 G6	15761	
la015234	Plate 18 A11	32	
la015234	Plate 18 A12	34782	
la015234	Plate 18 B2	36	
la015234	Plate 18 D6	143	
la015234	Plate 26 B11	535	
la015234	Plate 26 F7	51	
la015234	Plate 26 F8	118536	
la015234	Plate 26 G4	62	
la015234	Plate 27 A12	509	
la015234	Plate 27 B1	50	
la015234	Plate 27 B2	56	
la015234	Plate 27 B3	65200	
la015234	Plate 27 B4	32	
la015234	Plate 27 D11	35	
la015235	Plate 16 C2	42541	
la015235	Plate 16 C3	30	
la015236	Plate 4 A3	36	
la015236	Plate 4 C12	10994	
la015237	Plate 1 H12	182	
la015237	Plate 4 H4	37	
la015238	Plate 15 B4	114	
la015239	Plate 14 E4	47	
la015240	Plate 19 A3	113	
la015241	Plate 1 G3	188	
la015242	Plate 19 E10	79	
la015244	Plate 17 E2	141	
la015244	Plate 17 E6	80	
la015244	Plate 5 E9	386	
la015245	Plate 17 F6	34900	
la015246	Plate 1 C2	32	
la015246	Plate 26 H2	108	
la015246	Plate 29 B5	610	
la015247	Plate 17 C3	62	
la015247	Plate 19 B7	50	
la015247	Plate 29 F2	537	
la015247	Plate 30 G1	110	
la015252	Plate 16 D2	24069	
la015252	Plate 16 D3	87	
la015252	Plate 16 D5	42928	
la015252	Plate 16 D8	83	
la015252	Plate 16 E1	36	
la015252	Plate 16 E10	41	
la015252	Plate 16 E3	58	
la015252	Plate 19 H12	81465	
la015252	Plate 25 B11	88012	
la015252	Plate 25 B9	43	
la015252	Plate 25 C7	85	
la015252	Plate 25 E7	59	
la015252	Plate 25 H3	51	
la015252	Plate 29 D5	123	
la015253	Plate 1014 A5	91	
la015253	Plate 26 A5	1367	
la015254	Plate 19 C4	31567	
la015255	Plate 17 D9	83	
la015255	Plate 29 E10	70	
la015256	Plate 18 G2	52	
la015256	Plate 19 G2	50	
la015257	Plate 19 D6	11234	
la015258	Plate 26 C3	472	
la015260	Plate 18 C3	67	
la015261	Plate 19 B10	108	
la015262	Plate 3 E5	3413	
la015262	Plate 3 F8	1592	
la015262	Plate 3 F9	382	
la015263	Plate 1 D7	7184	
la015263	Plate 6 F8	118	
la015264	Plate 3 C10	3151	
la015265	Plate 17 D12	15194	
la015265	Plate 17 G3	19175	
la015266	Plate 15 H6	48	
la015267	Plate 1 E12	72	
la015269	Plate 13 F5	30	
la015269	Plate 39 E10	118	
la015270	Plate 25 A2	119	
la015271	Plate 16 C11	3620	
la015272	Plate 15 G9	4988	
la015275	Plate 26 B7	580	
la015275	Plate 26 C4	242	
la015275	Plate 26 E6	330	
la015276	Plate 5 A5	1210	
la015276	Plate 5 E5	3014	
la015276	Plate 6 A5	905	
la015278	Plate 14 B8	75171	
la015278	Plate 14 F11	7127	
la015278	Plate 14 G11	142	
la015278	Plate 26 B8	1766	
la015279	Plate 25 F5	63	
la015280	Plate 17 C3	34	
la015280	Plate 27 C8	41	
la015280	Plate 31 H10	155	
la015281	Plate 16 H9	56	
la015282	Plate 1 F11	764	
la015283	Plate 14 C2	37	
la015284	Plate 13 H9	229	
la015284	Plate 16 F12	47	
la015284	Plate 26 C1	110	
la015284	Plate 26 H6	60	
la015284	Plate 48 D2	136	
la015284	Plate 48 H6	1235	
la015285	Plate 13 D11	199	
la015285	Plate 13 E11	125	
la015285	Plate 17 E9	331	
la015285	Plate 17 G4	290	
la015285	Plate 17 G5	113	
la015287	Plate 14 F7	44	
la015290	Plate 13 D6	2123	
la015290	Plate 14 E2	10448	
la015291	Plate 17 E4	52223	
la015291	Plate 17 F9	206	
la015292	Plate 10 B1	51	
la015292	Plate 14 A6	202	
la015292	Plate 5 D11	46	
la015292	Plate 5 F12	31	
la015295	Plate 5 C6	24243	
la015295	Plate 5 G9	30	
la015296	Plate 15 A11	89	
la015296	Plate 15 G10	230	
la015297	Plate 1 F4	30281	
la015297	Plate 1 F5	1229	
la015297	Plate 19 F4	1294	
la015298	Plate 13 E6	44	
la015298	Plate 9 A2	83	
la015300	Plate 3 H3	1787	
la015301	Plate 19 C9	2706	
la015301	Plate 19 F2	523	
la015301	Plate 19 G9	3432	
la015303	Plate 16 A7	1326	
la015303	Plate 17 H12	1103	
la015303	Plate 18 F1	848	
la015305	Plate 16 H8	80	
la015308	Plate 26 A3	306	
la015308	Plate 26 C3	238	
la015309	Plate 19 H3	104	
la015311	Plate 2 E1	398	
la015311	Plate 2 F7	768	
la015312	Plate 26 A6	85	
la015313	Plate 14 C7	18660	
la015313	Plate 16 E11	28557	
la015313	Plate 16 E12	36	
